RID,ip_src,ip_dst,tcp_srcport,tcp.dstport,tcp_flags_push,tcp_flags_ack,tcp_ack,frame_time,packets,tx_packets,tx_bytes,rx_packets,rx_bytes,Label
10.42.0.211-23.206.166.66-41605-80-6,192.168.1.1,192.168.23.2,3498,8000,1,1,1, 16-Jun 2020 20:18:15.097017000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-54255-53-17,192.168.1.1,192.168.23.2,3499,8000,1,1,1, 16-Jun 2020 20:18:15.097035000 Mountain Daylight Time,14,7,378,7,378,DDoS-PSH-ACK
10.42.0.211-77.234.44.40-57359-80-6,192.168.1.1,192.168.23.2,3500,8000,1,1,1, 16-Jun 2020 20:18:15.097050000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.151-54.239.17.112-46772-443-6,192.168.1.1,192.168.23.2,3501,8000,1,1,1, 16-Jun 2020 20:18:15.097057000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
172.217.6.206-10.42.0.151-80-56861-6,192.168.1.1,192.168.23.2,3502,8000,1,1,1, 16-Jun 2020 20:18:15.097073000 Mountain Daylight Time,6,3,162,3,162,Flooding attack
175.100.207.231-10.42.0.151-80-33027-6,192.168.1.1,192.168.23.2,3503,8000,1,1,1, 16-Jun 2020 20:18:15.097086000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
182.22.24.252-10.42.0.211-443-52435-6,192.168.1.1,192.168.23.2,3504,8000,1,1,1, 16-Jun 2020 20:18:15.097099000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
172.217.12.195-10.42.0.151-443-38751-6,192.168.1.1,192.168.23.2,3505,8000,1,1,1, 16-Jun 2020 20:18:15.097107000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
180.76.182.155-10.42.0.211-80-49685-6,192.168.1.1,192.168.23.2,3506,8000,1,1,1, 16-Jun 2020 20:18:15.097126000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.151-10.42.0.1-1443-53-17,192.168.1.1,192.168.23.2,3507,8000,1,1,1, 16-Jun 2020 20:18:15.097140000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
180.149.134.221-10.42.0.211-80-54020-6,192.168.1.1,192.168.23.2,3508,8000,1,1,1, 16-Jun 2020 20:18:15.097151000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
157.240.18.15-10.42.0.211-443-52855-6,192.168.1.1,192.168.23.2,3509,8000,1,1,1, 16-Jun 2020 20:18:15.097169000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-91.190.216.59-35662-12350-6,192.168.1.1,192.168.23.2,3510,8000,1,1,1, 16-Jun 2020 20:18:15.097174000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
172.217.3.100-10.42.0.42-443-45351-6,192.168.1.1,192.168.23.2,3511,8000,1,1,1, 16-Jun 2020 20:18:15.097185000 Mountain Daylight Time,6,3,162,3,162,Flooding attack
216.58.217.68-10.42.0.211-443-46686-6,192.168.1.1,192.168.23.2,3512,8000,1,1,1, 16-Jun 2020 20:18:15.097209000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
172.217.9.234-10.42.0.211-443-39821-6,192.168.1.1,192.168.23.2,3513,8000,1,1,1, 16-Jun 2020 20:18:15.097212000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
192.229.163.180-10.42.0.211-443-37022-6,192.168.1.1,192.168.23.2,3514,8000,1,1,1, 16-Jun 2020 20:18:15.097223000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.11.42-10.42.0.42-443-51380-6,192.168.1.1,192.168.23.2,3515,8000,1,1,1, 16-Jun 2020 20:18:15.097244000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-51331-53-17,192.168.1.1,192.168.23.2,3516,8000,1,1,1, 16-Jun 2020 20:18:15.097249000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
172.217.11.33-10.42.0.42-443-43910-6,192.168.1.1,192.168.23.2,3517,8000,1,1,1, 16-Jun 2020 20:18:15.097270000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.151-10.42.0.1-64385-53-17,192.168.1.1,192.168.23.2,3518,8000,1,1,1, 16-Jun 2020 20:18:15.097276000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-52.84.40.37-43287-80-6,192.168.1.1,192.168.23.2,3519,8000,1,1,1, 16-Jun 2020 20:18:15.097286000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.11.35-10.42.0.151-443-49579-17,192.168.1.1,192.168.23.2,3520,8000,1,1,1, 16-Jun 2020 20:18:15.097301000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-72.21.206.121-37306-443-6,192.168.1.1,192.168.23.2,3521,8000,1,1,1, 16-Jun 2020 20:18:15.097320000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
192.229.173.173-10.42.0.151-80-36239-6,192.168.1.1,192.168.23.2,3522,8000,1,1,1, 16-Jun 2020 20:18:15.097321000 Mountain Daylight Time,10,5,270,5,270,Flooding attack
10.42.0.211-10.42.0.1-15528-53-17,192.168.1.1,192.168.23.2,3523,8000,1,1,1, 16-Jun 2020 20:18:15.097338000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
182.22.65.140-10.42.0.42-443-44917-6,192.168.1.1,192.168.23.2,3524,8000,1,1,1, 16-Jun 2020 20:18:15.097367000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.151-10.42.0.1-58210-53-17,192.168.1.1,192.168.23.2,3525,8000,1,1,1, 16-Jun 2020 20:18:15.097372000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
183.79.215.140-10.42.0.151-443-33963-6,192.168.1.1,192.168.23.2,3526,8000,1,1,1, 16-Jun 2020 20:18:15.097374000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
192.229.163.180-10.42.0.211-443-37022-6,192.168.1.1,192.168.23.2,3527,8000,1,1,1, 16-Jun 2020 20:18:15.097377000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-45093-53-17,192.168.1.1,192.168.23.2,3528,8000,1,1,1, 16-Jun 2020 20:18:15.097395000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
205.185.216.10-10.42.0.42-80-52882-6,192.168.1.1,192.168.23.2,3529,8000,1,1,1, 16-Jun 2020 20:18:15.097405000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-58681-53-17,192.168.1.1,192.168.23.2,3530,8000,1,1,1, 16-Jun 2020 20:18:15.097416000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-98.139.199.204-55548-443-6,192.168.1.1,192.168.23.2,3531,8000,1,1,1, 16-Jun 2020 20:18:15.097441000 Mountain Daylight Time,6,3,162,3,162,Flooding attack
180.163.251.231-10.42.0.211-80-58523-6,192.168.1.1,192.168.23.2,3532,8000,1,1,1, 16-Jun 2020 20:18:15.097444000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-31.13.71.7-50755-443-6,192.168.1.1,192.168.23.2,3533,8000,1,1,1, 16-Jun 2020 20:18:15.097454000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.211-69.147.82.60-44207-443-6,192.168.1.1,192.168.23.2,3534,8000,1,1,1, 16-Jun 2020 20:18:15.097475000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
198.11.251.46-10.42.0.42-443-47780-6,192.168.1.1,192.168.23.2,3535,8000,1,1,1, 16-Jun 2020 20:18:15.097496000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
172.217.7.2-10.42.0.211-443-33400-6,192.168.1.1,192.168.23.2,3536,8000,1,1,1, 16-Jun 2020 20:18:15.097522000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
10.42.0.211-106.39.169.66-37808-80-6,192.168.1.1,192.168.23.2,3537,8000,1,1,1, 16-Jun 2020 20:18:15.097525000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
172.217.10.74-10.42.0.151-443-56050-6,192.168.1.1,192.168.23.2,3538,8000,1,1,1, 16-Jun 2020 20:18:15.097538000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
172.217.6.200-10.42.0.42-443-34659-6,192.168.1.1,192.168.23.2,3539,8000,1,1,1, 16-Jun 2020 20:18:15.097561000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
208.80.154.224-10.42.0.211-443-47889-6,192.168.1.1,192.168.23.2,3540,8000,1,1,1, 16-Jun 2020 20:18:15.097564000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
172.217.10.142-10.42.0.151-443-37911-6,192.168.1.1,192.168.23.2,3541,8000,1,1,1, 16-Jun 2020 20:18:15.097575000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-56038-53-17,192.168.1.1,192.168.23.2,3542,8000,1,1,1, 16-Jun 2020 20:18:15.097598000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
183.79.248.124-10.42.0.151-443-35974-6,192.168.1.1,192.168.23.2,3543,8000,1,1,1, 16-Jun 2020 20:18:15.097602000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-42051-53-17,192.168.1.1,192.168.23.2,3544,8000,1,1,1, 16-Jun 2020 20:18:15.097614000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.9.234-10.42.0.151-443-53156-6,192.168.1.1,192.168.23.2,3545,8000,1,1,1, 16-Jun 2020 20:18:15.097642000 Mountain Daylight Time,2,1,54,1,54,DDoS-PSH-ACK
10.42.0.211-113.108.216.233-47704-80-6,192.168.1.1,192.168.23.2,3546,8000,1,1,1, 16-Jun 2020 20:18:15.097659000 Mountain Daylight Time,6,3,162,3,162,Flooding attack
10.42.0.211-106.11.94.1-42151-443-6,192.168.1.1,192.168.23.2,3547,8000,1,1,1, 16-Jun 2020 20:18:15.097662000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.1-10.42.0.42-53-1131-17,192.168.1.1,192.168.23.2,3548,8000,1,1,1, 16-Jun 2020 20:18:15.097664000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.151-52.179.189.71-46500-443-6,192.168.1.1,192.168.23.2,3549,8000,1,1,1, 16-Jun 2020 20:18:15.097689000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.42-54.239.17.113-50272-443-6,192.168.1.1,192.168.23.2,3550,8000,1,1,1, 16-Jun 2020 20:18:15.097698000 Mountain Daylight Time,2,1,54,1,54,DDoS-PSH-ACK
10.42.0.211-77.234.44.200-50695-80-6,192.168.1.1,192.168.23.2,3551,8000,1,1,1, 16-Jun 2020 20:18:15.097721000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
173.241.242.143-10.42.0.211-443-39120-6,192.168.1.1,192.168.23.2,3552,8000,1,1,1, 16-Jun 2020 20:18:15.097727000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.3.98-10.42.0.211-443-48831-6,192.168.1.1,192.168.23.2,3553,8000,1,1,1, 16-Jun 2020 20:18:15.097738000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.42-23.217.155.120-47537-80-6,192.168.1.1,192.168.23.2,3554,8000,1,1,1, 16-Jun 2020 20:18:15.097763000 Mountain Daylight Time,4,2,108,2,108,Flooding attack
205.204.101.196-10.42.0.151-443-50406-6,192.168.1.1,192.168.23.2,3555,8000,1,1,1, 16-Jun 2020 20:18:15.097766000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.151-10.42.0.1-33832-53-17,192.168.1.1,192.168.23.2,3556,8000,1,1,1, 16-Jun 2020 20:18:15.097775000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
208.80.154.224-10.42.0.211-443-33425-6,192.168.1.1,192.168.23.2,3557,8000,1,1,1, 16-Jun 2020 20:18:15.097796000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.6.227-10.42.0.42-443-44610-17,192.168.1.1,192.168.23.2,3558,8000,1,1,1, 16-Jun 2020 20:18:15.097803000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-10320-53-17,192.168.1.1,192.168.23.2,3559,8000,1,1,1, 16-Jun 2020 20:18:15.097813000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-91.190.216.55-40133-12350-6,192.168.1.1,192.168.23.2,3560,8000,1,1,1, 16-Jun 2020 20:18:15.097847000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.151-14.29.93.243-40384-80-6,192.168.1.1,192.168.23.2,3561,8000,1,1,1, 16-Jun 2020 20:18:15.097867000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-104.66.14.141-42794-443-6,192.168.1.1,192.168.23.2,3562,8000,1,1,1, 16-Jun 2020 20:18:15.097868000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-5732-53-17,192.168.1.1,192.168.23.2,3563,8000,1,1,1, 16-Jun 2020 20:18:15.097883000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-47.89.67.240-55616-443-6,192.168.1.1,192.168.23.2,3564,8000,1,1,1, 16-Jun 2020 20:18:15.097911000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
172.217.10.227-10.42.0.151-443-46215-6,192.168.1.1,192.168.23.2,3565,8000,1,1,1, 16-Jun 2020 20:18:15.097924000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.151-10.42.0.1-24101-53-17,192.168.1.1,192.168.23.2,3566,8000,1,1,1, 16-Jun 2020 20:18:15.097951000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
203.205.128.137-10.42.0.42-80-37901-6,192.168.1.1,192.168.23.2,3567,8000,1,1,1, 16-Jun 2020 20:18:15.097959000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
182.22.65.136-10.42.0.151-443-58719-6,192.168.1.1,192.168.23.2,3568,8000,1,1,1, 16-Jun 2020 20:18:15.097981000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
172.217.10.2-10.42.0.211-443-47574-6,192.168.1.1,192.168.23.2,3569,8000,1,1,1, 16-Jun 2020 20:18:15.097984000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
180.149.138.210-10.42.0.211-80-52197-6,192.168.1.1,192.168.23.2,3570,8000,1,1,1, 16-Jun 2020 20:18:15.097995000 Mountain Daylight Time,6,3,162,3,162,Flooding attack
10.42.0.211-98.139.180.180-37925-443-6,192.168.1.1,192.168.23.2,3571,8000,1,1,1, 16-Jun 2020 20:18:15.098015000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.151-106.11.129.144-34227-443-6,192.168.1.1,192.168.23.2,3572,8000,1,1,1, 16-Jun 2020 20:18:15.098023000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
216.58.219.238-10.42.0.42-443-36425-6,192.168.1.1,192.168.23.2,3573,8000,1,1,1, 16-Jun 2020 20:18:15.098038000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.151-10.42.0.1-33430-53-17,192.168.1.1,192.168.23.2,3574,8000,1,1,1, 16-Jun 2020 20:18:15.098051000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-5207-53-17,192.168.1.1,192.168.23.2,3575,8000,1,1,1, 16-Jun 2020 20:18:15.098060000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-1935-53-17,192.168.1.1,192.168.23.2,3576,8000,1,1,1, 16-Jun 2020 20:18:15.098086000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
216.58.219.226-10.42.0.151-443-43529-6,192.168.1.1,192.168.23.2,3577,8000,1,1,1, 16-Jun 2020 20:18:15.098089000 Mountain Daylight Time,14,7,378,7,378,DDoS-PSH-ACK
180.149.136.194-10.42.0.211-80-60050-6,192.168.1.1,192.168.23.2,3578,8000,1,1,1, 16-Jun 2020 20:18:15.098095000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.11.42-10.42.0.42-443-35211-6,192.168.1.1,192.168.23.2,3579,8000,1,1,1, 16-Jun 2020 20:18:15.098110000 Mountain Daylight Time,10,5,270,5,270,Flooding attack
172.217.6.234-10.42.0.42-443-54834-6,192.168.1.1,192.168.23.2,3580,8000,1,1,1, 16-Jun 2020 20:18:15.098126000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.42-119.146.74.49-58155-443-6,192.168.1.1,192.168.23.2,3581,8000,1,1,1, 16-Jun 2020 20:18:15.098135000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.3.106-10.42.0.151-443-50147-6,192.168.1.1,192.168.23.2,3582,8000,1,1,1, 16-Jun 2020 20:18:15.098150000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.151-52.179.184.189-41331-443-6,192.168.1.1,192.168.23.2,3583,8000,1,1,1, 16-Jun 2020 20:18:15.098165000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-4791-53-17,192.168.1.1,192.168.23.2,3584,8000,1,1,1, 16-Jun 2020 20:18:15.098174000 Mountain Daylight Time,14,7,378,7,378,DDoS-PSH-ACK
10.42.0.151-10.42.0.1-26070-53-17,192.168.1.1,192.168.23.2,3585,8000,1,1,1, 16-Jun 2020 20:18:15.098189000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-52.52.92.30-43922-443-6,192.168.1.1,192.168.23.2,3586,8000,1,1,1, 16-Jun 2020 20:18:15.098203000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.151-10.42.0.1-17103-53-17,192.168.1.1,192.168.23.2,3587,8000,1,1,1, 16-Jun 2020 20:18:15.098213000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-38980-53-17,192.168.1.1,192.168.23.2,3588,8000,1,1,1, 16-Jun 2020 20:18:15.098228000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
202.77.129.54-10.42.0.151-80-40613-6,192.168.1.1,192.168.23.2,3589,8000,1,1,1, 16-Jun 2020 20:18:15.098245000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
192.229.173.173-10.42.0.42-80-49060-6,192.168.1.1,192.168.23.2,3590,8000,1,1,1, 16-Jun 2020 20:18:15.098259000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-15132-53-17,192.168.1.1,192.168.23.2,3591,8000,1,1,1, 16-Jun 2020 20:18:15.098267000 Mountain Daylight Time,4,2,108,2,108,Flooding attack
8.0.6.4-8.6.0.1-0-0-0,192.168.1.1,192.168.23.2,3592,8000,1,1,1, 16-Jun 2020 20:18:15.098281000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
10.42.0.211-66.231.239.124-39984-80-6,192.168.1.1,192.168.23.2,3593,8000,1,1,1, 16-Jun 2020 20:18:15.098296000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
216.58.219.238-10.42.0.151-443-57152-6,192.168.1.1,192.168.23.2,3594,8000,1,1,1, 16-Jun 2020 20:18:15.098311000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-52318-53-17,192.168.1.1,192.168.23.2,3595,8000,1,1,1, 16-Jun 2020 20:18:15.098318000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-14.204.144.142-38329-80-6,192.168.1.1,192.168.23.2,3596,8000,1,1,1, 16-Jun 2020 20:18:15.098333000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.10.42-10.42.0.151-443-45494-6,192.168.1.1,192.168.23.2,3597,8000,1,1,1, 16-Jun 2020 20:18:15.098346000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.10.78-10.42.0.211-443-50783-6,192.168.1.1,192.168.23.2,3598,8000,1,1,1, 16-Jun 2020 20:18:15.098356000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.151-72.30.196.161-58384-443-6,192.168.1.1,192.168.23.2,3599,8000,1,1,1, 16-Jun 2020 20:18:15.098371000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
198.11.188.75-10.42.0.151-443-44865-6,192.168.1.1,192.168.23.2,3600,8000,1,1,1, 16-Jun 2020 20:18:15.098388000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
175.100.207.233-10.42.0.42-80-52214-6,192.168.1.1,192.168.23.2,3601,8000,1,1,1, 16-Jun 2020 20:18:15.098395000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.12.166-10.42.0.151-443-55147-6,192.168.1.1,192.168.23.2,3602,8000,1,1,1, 16-Jun 2020 20:18:15.098411000 Mountain Daylight Time,8,4,216,4,216,Flooding attack
172.217.6.202-10.42.0.211-443-35445-6,192.168.1.1,192.168.23.2,3603,8000,1,1,1, 16-Jun 2020 20:18:15.098421000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-23.206.166.62-36991-80-6,192.168.1.1,192.168.23.2,3604,8000,1,1,1, 16-Jun 2020 20:18:15.098439000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.211-31.13.71.52-49572-443-6,192.168.1.1,192.168.23.2,3605,8000,1,1,1, 16-Jun 2020 20:18:15.098474000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.42-121.12.98.63-44729-80-6,192.168.1.1,192.168.23.2,3606,8000,1,1,1, 16-Jun 2020 20:18:15.098482000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
172.217.6.195-10.42.0.211-80-57464-6,192.168.1.1,192.168.23.2,3607,8000,1,1,1, 16-Jun 2020 20:18:15.098496000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-24963-53-17,192.168.1.1,192.168.23.2,3608,8000,1,1,1, 16-Jun 2020 20:18:15.098510000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.42-52.197.242.223-60378-443-6,192.168.1.1,192.168.23.2,3609,8000,1,1,1, 16-Jun 2020 20:18:15.098530000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
172.217.6.202-10.42.0.211-443-33400-6,192.168.1.1,192.168.23.2,3610,8000,1,1,1, 16-Jun 2020 20:18:15.098532000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
180.149.153.68-10.42.0.42-80-37898-6,192.168.1.1,192.168.23.2,3611,8000,1,1,1, 16-Jun 2020 20:18:15.098546000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
8.0.6.4-8.6.0.1-0-0-0,192.168.1.1,192.168.23.2,3612,8000,1,1,1, 16-Jun 2020 20:18:15.098556000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
172.217.12.202-10.42.0.211-443-59342-6,192.168.1.1,192.168.23.2,3613,8000,1,1,1, 16-Jun 2020 20:18:15.098571000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
173.194.207.138-10.42.0.211-443-55135-6,192.168.1.1,192.168.23.2,3614,8000,1,1,1, 16-Jun 2020 20:18:15.098586000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-87.240.165.91-57359-80-6,192.168.1.1,192.168.23.2,3615,8000,1,1,1, 16-Jun 2020 20:18:15.098595000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.12.142-10.42.0.211-443-49526-6,192.168.1.1,192.168.23.2,3616,8000,1,1,1, 16-Jun 2020 20:18:15.098615000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
172.217.7.3-10.42.0.151-443-45898-6,192.168.1.1,192.168.23.2,3617,8000,1,1,1, 16-Jun 2020 20:18:15.098622000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.211-47.88.66.107-56949-443-6,192.168.1.1,192.168.23.2,3618,8000,1,1,1, 16-Jun 2020 20:18:15.098633000 Mountain Daylight Time,10,5,270,5,270,Flooding attack
10.42.0.211-10.42.0.1-36410-53-17,192.168.1.1,192.168.23.2,3619,8000,1,1,1, 16-Jun 2020 20:18:15.099621000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.211-23.205.16.85-52488-80-6,192.168.1.1,192.168.23.2,3620,8000,1,1,1, 16-Jun 2020 20:18:15.099625000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.9.225-10.42.0.211-443-39745-6,192.168.1.1,192.168.23.2,3621,8000,1,1,1, 16-Jun 2020 20:18:15.099627000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.1-10.42.0.42-53-22510-17,192.168.1.1,192.168.23.2,3622,8000,1,1,1, 16-Jun 2020 20:18:15.099629000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-104.192.110.245-49997-443-6,192.168.1.1,192.168.23.2,3623,8000,1,1,1, 16-Jun 2020 20:18:15.099668000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.42-66.231.239.125-32956-443-6,192.168.1.1,192.168.23.2,3624,8000,1,1,1, 16-Jun 2020 20:18:15.099685000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.12.206-10.42.0.151-443-51124-17,192.168.1.1,192.168.23.2,3625,8000,1,1,1, 16-Jun 2020 20:18:15.099698000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.211-77.234.44.201-42226-80-6,192.168.1.1,192.168.23.2,3626,8000,1,1,1, 16-Jun 2020 20:18:15.099718000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-4145-53-17,192.168.1.1,192.168.23.2,3627,8000,1,1,1, 16-Jun 2020 20:18:15.099735000 Mountain Daylight Time,8,4,216,4,216,Flooding attack
203.205.158.56-10.42.0.211-80-60809-6,192.168.1.1,192.168.23.2,3628,8000,1,1,1, 16-Jun 2020 20:18:15.099753000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.10.142-10.42.0.151-443-47408-6,192.168.1.1,192.168.23.2,3629,8000,1,1,1, 16-Jun 2020 20:18:15.099765000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
173.194.175.138-10.42.0.151-443-53008-6,192.168.1.1,192.168.23.2,3630,8000,1,1,1, 16-Jun 2020 20:18:15.099792000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
